# normalised x, y coords of grain with aspect ratio 1.16438601547 and centre at (0,0)
2.730032085082151894e-01,0.000000000000000000e+00
2.465053357408264478e-01,1.423199219466451948e-01
1.499045102425539677e-01,2.596422280238325220e-01
2.069878466297530596e-17,3.380368066512990377e-01
-1.632440980559759225e-01,2.827470718687062901e-01
-3.136577568309087960e-01,1.810903903397395043e-01
-3.022802491863229579e-01,1.712580509755836920e-16
-3.113015178172076070e-01,-1.797300151109035848e-01
-1.640282067977526792e-01,-2.841051880481220149e-01
-6.095346456773753037e-17,-3.318152064207449681e-01
1.390629253938900356e-01,-2.408640522313777454e-01
2.333200666968706927e-01,-1.347074033147795946e-01
