# normalised x, y coords of grain with aspect ratio 1.18606285162 and centre at (0,0)
2.932152782992010209e-01,0.000000000000000000e+00
2.311138146904342938e-01,1.334336231249634852e-01
1.356510880042633427e-01,2.349545765253810703e-01
1.566663942666236985e-17,2.558556383370306220e-01
-1.464915587907918426e-01,2.537308227056148113e-01
-2.714425177578218551e-01,1.567174106969883574e-01
-3.245574598877465355e-01,1.838792913515851899e-16
-2.985558205623073946e-01,-1.723712833697775004e-01
-1.654243033101437665e-01,-2.865232981398530554e-01
-4.868051788551815696e-17,-2.650043964753017733e-01
1.425829932015699186e-01,-2.469609885203669086e-01
2.988469191320825002e-01,-1.725393492073980239e-01
