# normalised x, y coords of grain with aspect ratio 1.07769336055 and centre at (0,0)
2.818787904126000554e-01,0.000000000000000000e+00
2.606919709376103178e-01,1.505105795964033766e-01
1.490097192765944545e-01,2.580924046086370272e-01
1.763384969911252212e-17,2.879826201544787301e-01
-1.371195980727469566e-01,2.374981105754213617e-01
-2.389363359037399437e-01,1.379499578532072113e-01
-2.849453013311060712e-01,1.614368688393406305e-16
-2.559927589871633380e-01,-1.477974883118334803e-01
-1.489771729012801804e-01,-2.580360326329902976e-01
-5.355265691673605298e-17,-2.915270860355900218e-01
1.396827641102112161e-01,-2.419376443805443255e-01
2.369917099272524919e-01,-1.368272275222087997e-01
