# normalised x, y coords of grain with aspect ratio 1.48998000113 and centre at (0,0)
3.839836903766146725e-01,0.000000000000000000e+00
4.100455507942075695e-01,2.367399091310440351e-01
2.077980934207137031e-01,3.599168555206200826e-01
1.202449236371052521e-17,1.963748628924265327e-01
-2.163306719262293176e-01,3.746957150117435908e-01
-6.894178911566906098e-02,3.980356050434598336e-02
-3.552848592845190834e-01,2.012880190021831772e-16
-2.226170903740124496e-01,-1.285280370536471262e-01
-1.780056601342494826e-01,-3.083148473873575934e-01
-5.905665852136136462e-17,-3.214894752374258258e-01
1.149298852390532172e-01,-1.990644005421004781e-01
3.934406716803851567e-01,-2.271530777048173244e-01
