# normalised x, y coords of grain with aspect ratio 1.55760537421 and centre at (0,0)
2.045892123538205765e-01,0.000000000000000000e+00
2.313598355581670818e-01,1.335756633391752823e-01
1.468954135575019637e-01,2.544303196804353906e-01
1.436345185341717092e-17,2.345729701562535019e-01
-9.447292778273107261e-02,1.636319108594756488e-01
-1.590123388774800917e-01,9.180581665538520286e-02
-2.048468499409431542e-01,1.160567796401072282e-16
-2.345386013154616145e-01,-1.354109246048398607e-01
-1.461953080676903771e-01,-2.532177014014235783e-01
-4.227417640440330819e-17,-2.301298977731715267e-01
9.369458016085438490e-02,-1.622837732324347582e-01
1.564455211211042418e-01,-9.032386373278074310e-02
