# normalised x, y coords of grain with aspect ratio 1.18771082623 and centre at (0,0)
2.898432578827153661e-01,0.000000000000000000e+00
3.167842213127125550e-01,1.828954554499205298e-01
1.443274072823416965e-01,2.499824023377021365e-01
1.749687754621891584e-17,2.857456951408507972e-01
-1.283314427700621707e-01,2.222765790863654445e-01
-3.012799378986606436e-01,1.739440532472255885e-01
-2.664744094434482458e-01,1.509721131929630097e-16
-2.426044243487929797e-01,-1.400677297043695924e-01
-1.275933145152243486e-01,-2.209981034464838234e-01
-5.444310211911732047e-17,-2.963744439459209956e-01
1.678555646428984971e-01,-2.907343662946622054e-01
2.440595500357329584e-01,-1.409078469114292409e-01
