# normalised x, y coords of grain with aspect ratio 1.09649467048 and centre at (0,0)
2.773026606808946526e-01,0.000000000000000000e+00
2.489531808319606632e-01,1.437331859689460478e-01
1.534071271905235734e-01,2.657089385371677603e-01
1.657720499036854506e-17,2.707263025046934279e-01
-1.567465047521970911e-01,2.714929101396419964e-01
-2.949793467709760919e-01,1.703064052636031611e-01
-3.160351176252794714e-01,1.790509251928775530e-16
-2.557996110905744191e-01,-1.476859743217444620e-01
-1.568253367075931881e-01,-2.716294510916475446e-01
-5.421559174104120756e-17,-2.951359351326887093e-01
1.498233460620197188e-01,-2.595016475393926436e-01
2.230766934088096731e-01,-1.287933889895077622e-01
