# normalised x, y coords of grain with aspect ratio 1.2338543566 and centre at (0,0)
2.926674253920809043e-01,0.000000000000000000e+00
2.539688503961147759e-01,1.466289841419766427e-01
1.370402423825533844e-01,2.373606624881361704e-01
1.516925175177471971e-17,2.477326811671110851e-01
-1.220235081515172598e-01,2.113509158362230911e-01
-2.226292313776616905e-01,1.285350466653725765e-01
-2.847829733507823979e-01,1.613449012906705669e-16
-2.599151460615255482e-01,-1.500620795450824108e-01
-1.354668516067298045e-01,-2.346354697242493126e-01
-4.541567994006583812e-17,-2.472314464964429359e-01
1.184352316507864128e-01,-2.051358386253516741e-01
2.224067475106180636e-01,-1.284065955448443486e-01
