# normalised x, y coords of grain with aspect ratio 1.15327468966 and centre at (0,0)
2.767209584381568055e-01,0.000000000000000000e+00
2.165390425762681315e-01,1.250188745214722008e-01
1.346427787977679813e-01,2.332081337499916640e-01
1.618454616953261911e-17,2.643136973174784465e-01
-1.450521398598260403e-01,2.512376759838055862e-01
-2.573225770364114262e-01,1.485652591205404716e-01
-2.742391270565688322e-01,1.553712441596016986e-16
-2.095892381865813447e-01,-1.210064030862711415e-01
-1.145810408311540851e-01,-1.984601843036826740e-01
-4.315888956291984826e-17,-2.349460518900564898e-01
1.386825858206351680e-01,-2.402052847663712631e-01
2.483042587605357177e-01,-1.433585306363256706e-01
