# normalised x, y coords of grain with aspect ratio 1.55651621329 and centre at (0,0)
2.431933887042573572e-01,0.000000000000000000e+00
2.966777405938935686e-01,1.712869733944543671e-01
1.676125707080051708e-01,2.903134884534958604e-01
2.237630410999141343e-17,3.654327782601590191e-01
-1.065234357387900982e-01,1.845040028963829126e-01
-2.098976456560607273e-01,1.211844622217954637e-01
-2.469430719359587967e-01,1.399065579557857790e-16
-2.160119235370319135e-01,-1.247145422022740147e-01
-9.253929889326316383e-02,-1.602827673799339658e-01
-7.301452648905214463e-17,-3.974725694509780305e-01
1.492048727465186964e-01,-2.584304203338192440e-01
2.267571102699629526e-01,-1.309182786550246724e-01
