# normalised x, y coords of grain with aspect ratio 1.19189043729 and centre at (0,0)
3.111755857776183909e-01,0.000000000000000000e+00
2.282222302746070020e-01,1.317641660841011031e-01
1.435210688289204062e-01,2.485857831682799224e-01
1.828559891910189171e-17,2.986264926643835138e-01
-1.593923881652510588e-01,2.760757146419552388e-01
-2.852147734759620246e-01,1.646688262432049465e-01
-2.552012238068838146e-01,1.445852460205267886e-16
-2.432884017750810146e-01,-1.404626242555566118e-01
-1.536481036947943135e-01,-2.661263220859947376e-01
-5.230459359845907374e-17,-2.847329457760151561e-01
1.650721200135169542e-01,-2.859132987765186651e-01
2.573395140691487892e-01,-1.485750377209504036e-01
