# normalised x, y coords of grain with aspect ratio 1.4891515315 and centre at (0,0)
3.609296468936780133e-01,0.000000000000000000e+00
2.080965017700807662e-01,1.201445713143755450e-01
1.156553286921329499e-01,2.003209054608527939e-01
1.643748159212668743e-17,2.684444462447638236e-01
-1.486895032617030765e-01,2.575377742014481885e-01
-2.937236260193092918e-01,1.695814145496013226e-01
-3.188497622420624622e-01,1.806455730488214726e-16
-2.370236479846157263e-01,-1.368456669682247828e-01
-1.125885386224822343e-01,-1.950090692440698270e-01
-3.695185730362137892e-17,-2.011565420568537377e-01
1.616167783326577512e-01,-2.799284714277600616e-01
3.136071703830649038e-01,-1.810611842404591942e-01
