# normalised x, y coords of grain with aspect ratio 1.09208004671 and centre at (0,0)
2.601124557038245189e-01,0.000000000000000000e+00
2.480289415032789768e-01,1.431995761437360182e-01
1.499047113895390360e-01,2.596425764206304887e-01
1.705478840025428838e-17,2.785258314826526971e-01
-1.269763165407425676e-01,2.199294316065146804e-01
-2.908847832208721340e-01,1.679424078957366118e-01
-2.834431282985953038e-01,1.605858068646718661e-16
-2.484803997233955009e-01,-1.434602256686479671e-01
-1.377050241115904960e-01,-2.385120982187717287e-01
-5.787932610651754251e-17,-3.150803760823958077e-01
1.549744644243328806e-01,-2.684236462587200056e-01
2.301270530281471216e-01,-1.328639160136159125e-01
